"BGCI.GardenID","CountryCode","Institution","City","State","IHCODE","InstitutionType","Latitude","Longitude"
4655,"US","William Paca Garden","Annapolis","Maryland","N","Botanic Garden",38.978574,-76.487448
4656,"US","Cylburn Arboretum","Baltimore","Maryland","N","Botanic Garden",39.3499601,-76.6593934
4657,"US","Howard Peters Rawlings Conservatory and Botanic Gardens","Baltimore","Maryland","N","Botanic Garden",39.3186793,-76.6427668
4658,"US","University of Maryland Arboretum & Botanical Garden","College Park","Maryland","N","Botanic Garden",38.9862724,-76.9355879
4659,"US","Annmarie Garden","Dowell","Maryland","N","Botanic Garden",38.346808,-76.451182
4660,"US","Historic Londontown and Gardens","Edgewater","Maryland","Null","Botanic Garden",38.94149,-76.54096
4661,"US","National Gallery of Art/Division of Horticulture","Landover","Maryland","N","Botanic Garden",38.917166,-76.897264
4662,"US","Surreybrooke","Middletown","Maryland","N","Botanic Garden",39.468609,-77.51524
4663,"US","Ladew Topiary Gardens","Monkton","Maryland","N","Botanic Garden",39.5806036,-76.5133174
4664,"US","Catoctin Wildlife Preserve and Zoo","Thurmont","Maryland","N","Zoological Institution",39.5915419,-77.431218
4665,"US","Capron Park Zoo","Attleboro","Massachusetts","N","Zoological Institution",41.9374454,-71.2940231
4666,"US","Long Hill Reservation and Sedgwick Gardens","Beverly","Massachusetts","N","Botanic Garden",42.584256,-70.8421753
4667,"US","Zoo New England - Franklin Park Zoo & Stone Zoo","Boston","Massachusetts","N","Zoological Institution",42.302818,-71.0863996
4668,"US","Bynder Zoo","Battle Creek","Michigan","N","Zoological Institution",42.2465244,-85.1554149
4669,"US","Andrews University Campus Arboretum","Berrien Springs","Michigan","N","Botanic Garden",41.9625649,-86.355022
4670,"US","Detroit Zoological Park","Royal Oak","Michigan","N","Zoological Institution",42.4757543,-83.149462
4671,"US","Liberty Hyde Bailey Museum","South Haven","Michigan","N","Botanic Garden",42.3904741,-86.2640742
4672,"US","Botanical Garden Society of Northwest Michigan","Traverse City","Michigan","N","Botanic Garden",44.77179,-85.63914
4673,"US","Minnesota Zoo","Apple Valley","Minnesota","N","Zoological Institution",44.766298,-93.194575
4674,"US","Hattiesburg Zoo","Hattiesburg","Mississippi","N","Zoological Institution",31.3245524,-89.3144004
4675,"US","Kansas City Zoo","Kansas City","Missouri","N","Zoological Institution",39.0073669,-94.5293687
4676,"US","St. Louis Community College-Meramec","Saint Louis","Missouri","N","Botanic Garden",38.569086,-90.420587
4678,"US","Dickerson Park Zoo","Springfield","Missouri","N","Zoological Institution",37.2518648,-93.3061421
4679,"US","Springfield-Greene County Botanical Center","Springfield","Missouri","N","Botanic Garden",37.2326795,-93.2679854
4680,"US","University of Central Missouri","Warrensburg","Missouri","N","Botanic Garden",38.7602539,-93.7409437
4681,"US","Zoo Montana","Billings","Montana","N","Zoological Institution",45.7322528,-108.6210418
4682,"US","Daly Mansion & Margaret Daly Memorial Arboretum & Botanic Garden","Hamilton","Montana","N","Botanic Garden",46.2483333,-114.1597222
4683,"US","Lincoln Children's Zoo","Lincoln","Nebraska","N","Zoological Institution",40.800231,-96.682262
4684,"US","Davis Johnson Park & Gardens","Tenafly","New Jersey","N","Botanic Garden",40.930892,-73.965494
4685,"US","Fairview Cemetery","Westfield","New Jersey","N","Botanic Garden",40.6663013,-74.3313216
4686,"US","Rio Grande Zoo","Albuquerque","New Mexico","N","Zoological Institution",35.078005,-106.6624889
4687,"US","Buffalo Zoological Gardens","Buffalo","New York","N","Zoological Institution",42.9382314,-78.8506629
4688,"US","Cobleskill College$$ SUNY","Cobleskill","New York","N","Other",42.680408,-74.454706
4689,"US","Battery Park City Parks Conservancy","New York","New York","N","Botanic Garden",40.7080466,-74.0173809
4690,"US","Seneca Park Zoo","Rochester","New York","N","Zoological Institution",43.1968701,-77.617464
4691,"US","Historic Hudson Valley","Tarrytown","New York","N","Botanic Garden",41.063894,-73.855988
4692,"US","Native Plant Center","Valhalla","New York","N","Botanic Garden",41.0710088,-73.7906441
4693,"US","Webster Arboretum","Webster","New York","N","Botanic Garden",43.241561,-77.390335
4694,"US","North Carolina Zoological Park","Asheboro","North Carolina","N","Zoological Institution",35.620136,-79.755359
4695,"US","Davidson College Arboretum","Davidson","North Carolina","N","Botanic Garden",35.500127,-80.847934
4696,"US","Elon University","Elon College","North Carolina","N","Other",36.10548,-79.50349
4697,"US","Blue Ridge Community College","Flat Rock","North Carolina","N","Other",35.3077203,-82.4256475
4698,"US","Highlands Botanical Garden","Highlands","North Carolina","N","Botanic Garden",35.0522319,-83.1882554
4699,"US","North Carolina Museum of Natural Sciences","Raleigh","North Carolina","N","Botanic Garden",35.782429,-78.639498
4700,"US","Arboretum at Johnston Community College","Smithfield","North Carolina","N","Botanic Garden",35.5016199,-78.3324309
4701,"US","Orton Plantation Gardens","Winnabow","North Carolina","N","Botanic Garden",34.059567,-77.948558
4702,"US","Akron Zoological Park","Akron","Ohio","N","Zoological Institution",41.0782018,-81.5414633
4703,"US","Cleveland Metroparks Zoo","Cleveland","Ohio","N","Zoological Institution",41.4455212,-81.707944
4704,"US","Topiary Park","Columbus","Ohio","N","Botanic Garden",39.961149,-82.987617
4705,"US","Wegerzyn Gardens MetroPark","Dayton","Ohio","N","Botanic Garden",39.8044604,-84.2039276
4706,"US","Columbus Zoo & Aquarium","Powell","Ohio","N","Zoological Institution",40.15619,-83.11771
4707,"US","Historic Woodlawn Cemetery Association","Toledo","Ohio","Null","Botanic Garden",41.681602,-83.579557
4708,"US","Toledo Zoo","Toledo","Ohio","N","Zoological Institution",41.619296,-83.5806039
4709,"US","Tulsa Zoo","Tulsa","Oklahoma","N","Zoological Institution",36.2061281,-95.9127647
4710,"CA","Riverwood Conservancy$$ The","Mississauga","Ontario","N","Botanic Garden",43.564089,-79.669963
4711,"US","Oregon Zoo","Portland","Oregon","N","Zoological Institution",45.510272,-122.715697
4712,"US","Arboretum at California University of Pennsylvania","California","Pennsylvania","N","Botanic Garden",40.063561,-79.884237
4713,"US","Erie Zoo","Erie","Pennsylvania","N","Zoological Institution",42.09832,-80.0775472
4714,"US","ZooAmerica North American Wildlife Park","Hershey","Pennsylvania","N","Zoological Institution",40.290715,-76.660281
4715,"US","Arboretum at Kutztown University","Kutztown","Pennsylvania","N","Botanic Garden",40.5095486,-75.777063
4716,"US","Philadelphia Zoo","Philadelphia","Pennsylvania","N","Zoological Institution",39.9746034,-75.1957004
4717,"US","Pittsburgh Zoo & PPG Aquarium","Pittsburgh","Pennsylvania","N","Zoological Institution",40.4835151,-79.9205141
4718,"US","Rodef Shalom Biblical Botanical Garden","Pittsburgh","Pennsylvania","N","Botanic Garden",40.4473561,-79.9437549
4719,"US","Lehigh Valley Zoo","Schnecksville","Pennsylvania","N","Zoological Institution",40.658687,-75.623148
4720,"US","Belser Arboretum and University of South Carolina Campus","Columbia","South Carolina","N","Botanic Garden",33.9941477,-80.9841558
4721,"US","Crow Dog Native Ferns and Gardens","Pickens","South Carolina","N","Botanic Garden",35.020064,-82.68228
4722,"US","Knoxville Zoological Gardens","Knoxville","Tennessee","N","Zoological Institution",35.99976,-83.88892
4723,"US","Memphis Zoo","Memphis","Tennessee","N","Zoological Institution",35.1485802,-89.9943641
4724,"US","Dallas Zoo","Dallas","Texas","N","Zoological Institution",32.7440331,-96.814169
4725,"US","El Paso Zoo","El Paso","Texas","N","Zoological Institution",31.767636,-106.4452674
4726,"US","Grapevine Botanical Gardens at Heritage Park","Grapevine","Texas","N","Botanic Garden",32.937813,-97.0836829
4727,"US","Cockrell Butterfly Center$$ The","Houston","Texas","N","Zoological Institution",29.7185821,-95.3813696
4728,"US","Ellen Trout Zoo","Lufkin","Texas","N","Zoological Institution",31.3727162,-94.7277069
4729,"US","Caldwell Zoo","Tyler","Texas","N","Zoological Institution",32.367464,-95.3269842
4730,"US","Cameron Park Zoo","Waco","Texas","N","Zoological Institution",31.570519,-97.145617
4731,"US","Clark Gardens Botanical Park","Weatherford","Texas","N","Botanic Garden",32.8022631,-98.0234335
4732,"US","Carleen Bright Arboretum","Woodway","Texas","N","Botanic Garden",31.510018,-97.230588
4733,"US","George Washington River Farm - American Horticultural Society","Alexandria","Virginia","Null","Other",38.742528,-77.044905
4734,"US","Old City Cemetery Museums & Arboretum","Lynchburg","Virginia","N","Botanic Garden",37.41363,-79.15531
4735,"US","Montpelier Foundation","Montpelier Station","Virginia","N","Botanic Garden",38.2240229,-78.1849819
4736,"US","Virginia Living Museum","Newport News","Virginia","N","Zoological Institution",37.069521,-76.476783
4737,"US","Virginia Zoological Park","Norfolk","Virginia","N","Zoological Institution",36.8787669,-76.2820032
4738,"US","Community Arboretum at VWCC","Roanoke","Virginia","N","Botanic Garden",37.245511,-79.974205
4739,"US","W.W. Seymour Botanical Conservatory","Tacoma","Washington","N","Botanic Garden",47.2602059,-122.449096
4741,"US","Huntington Museum of Art - Conservatory","Huntington","West Virginia","N","Botanic Garden",38.392752,-82.434473
4742,"US","Ochsner Park Zoo","Baraboo","Wisconsin","N","Zoological Institution",43.4689664,-89.7420132
4743,"US","Arbor View Gardens","Clintonville","Wisconsin","N","Botanic Garden",44.619627,-88.765135
4744,"US","Northeastern Wisconsin Zoo","Green Bay ","Wisconsin","N","Zoological Institution",44.660877,-88.087776
4745,"US","Alice Moody Chapin Arboretum","Kenosha","Wisconsin","N","Botanic Garden",42.6214651,-87.8225459
4746,"US","Henry Vilas Zoo","Madison","Wisconsin","Null","Zoological Institution",43.059829,-89.412168
4747,"RU","Botanical Garden - Center of Ecological and Astronomy Education of SBPEI NullVorobievy GoryNull","Moscow","Moscow","Null","Botanic Garden",55.70284,37.5547
4766,"GE","Kutaisi Botanical Garden","Null","Null","Null","Botanic Garden",42.27944,42.71031
4748,"US","Clary Gardens","Coshocton","Ohio","Null","Botanic Garden",40.275347,-81.880624
4749,"US","DeBolt Gardens","Piiholo$$ Maui","Hawaii","Null","Botanic Garden",20.83286,-156.28548
4751,"UA","Catalogue of Rare Plants of Ukrainian Botanic Gardens and Parks","Kiev","Kiev oblast","Null","Network",50.41391,30.56287
4752,"ZA","Blandford Manor","Randburg","Gauteng","Null","Botanic Garden",-26.042522,27.963621
4753,"ES","Dr. P. Font i Quer Arboretum of Lleida Botanic Garden","Lleida","Catalonia","AJBLL","Botanic Garden",41.626417,0.601892
4754,"US","University of Colorado at Boulder Greenhouse","Boulder","Colorado","Null","Botanic Garden",40.010201,-105.272174
4755,"IT","Association for Biodiversity and its Conservation","Bologna","Null","Null","Private Collection",44.468333,11.415278
4756,"KZ","Institute of Plant Biology and Biotechnology","Almaty","Almaty Province","Null","Gene/Seed Bank",43.13,76.99
4759,"US","University of Rhode Island Botanical Garden","Kingston","Rhode Island","Null","Botanic Garden",41.48887,71.525473
4760,"US","Connecticut Science Center","Hartford","Connecticut","Null","Other",41.764798,-72.669425
4761,"ZA","New Plant Nursery","George","Western Cape","Null","Other",-33.994821,22.537153
4763,"FR","Les Jardins Suspendus","Le Havre","Null","JSUS","Botanic Garden",49.5,0.09
4764,"US","Gardens at Heather Farm$$ The","Walnut Creek","California","Null","Botanic Garden",37.91802,-122.04487
4765,"AU","Auburn Botanical Gardens","AUBURN","NSW","Null","Botanic Garden",-33.8583495,151.0169354
4762,"US","LaBarque Creek Gardens","LaBarque Creek","Missouri","Null","Private Collection",38.423464,-90.708453
4767,"US","Gardens of the Big Bend: Magnolia Garden","Quincy","Florida","Null","Botanic Garden",30.54509,-84.59306
4769,"US","Arboretum of The Wilds","Cumberland","Ohio","Null","Botanic Garden",39.82491,-81.74938
4770,"US","SFA Mast Arboretum$$ The","Nacogdoches","Texas","Null","Botanic Garden",31.621112,-94.642692
4785,"ZA","Makana Botanical Garden","Grahamstown","Eastern Cape","Null","Botanic Garden",-33.314994,26.520789
4786,"ZA","Brenthurst","Johannesburg","Gauteng","Null","Other",-26.171587,28.043894
4788,"ZA","University of KwaZulu-Natal Botanical Garden","Pietermaritzburg","KwaZulu-Natal","Null","Botanic Garden",-29.625073,30.403557
4789,"MY","Conservatory Park Universiti Putra Malaysia","Serdang","Selangor","Null","Botanic Garden",2.9992,101.71
4790,"ZA","Thohoyandou Botanical Garden","Thohoyandou","Limpopo","Null","Botanic Garden",-22.97268,30.46351
4791,"CR","Green Mountain Cloud Forest Gardens","Cartago","Null","Null","Botanic Garden",9.7605,-83.7845
4792,"GB","Anglesey Abbey","Cambridge","Cambridgeshire","N","Other",52.23717619,0.239542727
4793,"GB","Antony","Torpoint","Cornwall","N","Other",50.38529139,-4.226818085
4794,"GB","Barrington Court","Ilminster","Somerset","N","Other",50.9612109,-2.861584425
4795,"GB","Belton House","Grantham","Lincolnshire","N","Other",52.9432074,-0.617895126
4796,"GB","Berrington Hall","Leominster","Herefordshire","N","Other",52.26892884,-2.720521688
4797,"GB","Biddulph Grange Garden","Biddulph","Staffordshire","N","Other",53.12988048,-2.162013352
4798,"GB","Blickling Hall","Norwich","Norfolk","N","Other",52.81167259,1.231702566
4799,"GB","Buckland Abbey","Yelverton","Devon","N","Other",50.48139796,-4.13228631
4800,"GB","Calke Abbey","Derby","Derbyshire","N","Other",52.79971602,-1.455913782
4801,"GB","Canons Ashby House","Daventry","Northamptonshire","N","Other",52.151063,-1.157855
4802,"GB","Castle Drogo","Exeter","Devon","N","Other",50.69585279,-3.811161518
4803,"GB","Chartwell","Westerham","Kent","N","Other",51.24434345,0.083143115
4804,"GB","Chirk Castle","Wrexham","Clwyd","N","Other",52.93518973,-3.089733124
4805,"GB","Claremont Landscape Garden","Esher","Surrey","N","Other",51.355875,-0.381373
4806,"GB","Cliveden","Maidenhead","Buckinghamshire","N","Other",51.56149812,-0.684016943
4807,"GB","Cotehele","Redruth","Cornwall","N","Other",50.49575993,-4.225434065
4808,"GB","Cragside","Morpeth","Aberdeenshire","N","Other",55.31370636,-1.885544658
4809,"GB","Croome Park","Croome D'abitot","Worcestershire","N","Other",52.102349,-2.168972
4810,"GB","Dunham Massey","Altrincham","Cheshire","N","Other",53.38283242,-2.400271297
4811,"GB","Dunster Castle","Minehead","Somerset","N","Other",51.18173392,-3.443516493
4812,"GB","Dyrham Park","Bath","Gloucestershire","N","Other",51.48004656,-2.373454571
4813,"GB","Emmetts Garden","Sevenoaks","Kent","N","Other",51.25238714,0.115871429
4814,"GB","Fountains Abbey & Studley Royal Water Garden","Ripon","North Yorkshire","N","Other",54.11307561,-1.584659815
4815,"GB","Glendurgan Garden","Falmouth","Cornwall","N","Other",50.1083043,-5.117601156
4816,"GB","Greenway","Brixhan","Devon","N","Other",50.38221287,-3.589031693
4817,"GB","Hanbury Hall","Droitwich Spa","Worcestershire","N","Other",52.27178805,-2.083314657
4818,"GB","Hardwick Hall","Chesterfield","Derbyshire","N","Other",53.16883443,-1.308773829
4819,"GB","Hare Hill","Macclesfield","Cheshire","N","Other",53.28723055,-2.183851089
4820,"GB","Hidcote Manor Garden","Chipping Campden","Gloucestershire","N","Other",52.08399601,-1.744122505
4821,"GB","Hinton Ampner","Alresford","Hampshire","N","Other",51.043632,-1.150741
4822,"GB","Ickworth House","Bury St Edmonds","Suffolk","N","Other",52.22024136,0.656776428
4823,"GB","Ilam Park","Asbourne","Derbyshire","N","Other",53.052823,-1.80554
4824,"GB","Kedleston Hall","Derby","Derbyshire","N","Other",52.95918012,-1.535902619
4825,"GB","Killerton","Exeter","Devon","N","Other",50.79185717,-3.452990055
4826,"GB","Knightshayes","Tiverton","Devon","N","Other",50.926427,-3.481047
4827,"GB","Lacock Abbey","Chippenham","Wiltshire","N","Other",51.41454485,-2.11712122
4828,"GB","Lanhydrock","Bodmin","Cornwall","N","Other",50.4408927,-4.697556496
4829,"GB","Leith Hill","Holmbury St Mary","Surrey","N","Other",51.171957,-0.383886
4830,"GB","Lyme Park","Stockport","Cheshire","N","Other",53.3381189,-2.054797411
4831,"GB","Lytes Cary Manor","Somerton","Somerset","N","Other",51.036723,-2.666046
4832,"GB","Mottisfont Abbey Garden","Romsey","Hampshire","N","Other",51.04113081,-1.534899473
4833,"GB","Nunnington Hall","York","North Yorkshire","N","Other",54.20679295,-0.973700881
4834,"GB","Nymans","Haywards Heath","West Sussex","N","Other",51.04991312,-0.195661783
4835,"GB","Overbeck's","Salcombe","Devon","N","Other",50.22294567,-3.783963919
4836,"GB","Peckover","Wisbech","Cambridgeshire","N","Other",52.665159,0.155153
4837,"GB","Penrhyn Castle","Bangor","Gwynedd","N","Other",53.22682,-4.097002
4838,"GB","Plas Newydd","Llanfairpwll","Anglesey","N","Other",53.201975,-4.215874
4839,"GB","Rievaulx Terrace & Temples","Helmsley","North Yorkshire","N","Other",54.255433,-1.112258
4840,"GB","Rowallane Garden","Saintfield","Co. Down","N","Other",54.447761,-5.829535
4841,"GB","Saltram","Plymouth","Devon","N","Other",50.38164845,-4.082407951
4842,"GB","Scotney Castle","Tunbridge Wells","Kent","N","Other",51.09288331,0.408167839
4843,"GB","Sissinghurst Castle Garden","Cranbrook","Kent","N","Other",51.11567353,0.581502914
4844,"GB","Standen","East Grinstead","West Sussex","N","Other",51.10329794,-0.016154945
4845,"GB","Stourhead","Warminster","Wiltshire","N","Other",51.105019,-2.321233
4846,"GB","Stowe Landscape Gardens","Buckingham","Buckinghamshire","N","Other",52.03060093,-1.01329565
4847,"GB","Tatton Park","Knutsford","Cheshire","N","Other",53.33024507,-2.38517046
4848,"GB","The Courts Garden","Bradford -on-avon","Wiltshire","N","Other",51.35482553,-2.200806141
4849,"GB","The Vyne","Basingstoke","Hampshire","N","Other",51.30703889,-1.08823657
4850,"GB","Trelissick Garden","Truro","Cornwall","N","Other",50.217176,-5.033759
4851,"GB","Tyntesfield","Wraxhall","North Somerset","N","Other",51.44064714,-2.71156311
4852,"GB","Uppark House and Garden","Petersfield","West Sussex","N","Other",50.952441,-0.891204
4853,"GB","Wallington","Morpeth","Northumberland","N","Other",55.15262604,-1.956424713
4854,"GB","Westbury Court Garden","Westbury-on-severn","Gloucestershire","N","Other",51.82281491,-2.410050631
4855,"GB","Wimpole Hall","Royston","Cambridgeshire","N","Other",52.140772,-0.049924
4856,"GB","Winkworth Arboretum","Godalming","Surrey","N","Other",51.161356,-0.585321
4857,"US","Van Vorst Park","Jersey City","New Jersey","Null","Botanic Garden",40.71798,-74.04711
4858,"TH","Khao Chong Botanical Garden","Tambon Chong$$ Nayong District","Trang province","Null","Botanic Garden",7.548073,99.793625
4859,"US","Glen Magna Farms","Danvers","Massachusetts","Null","Botanic Garden",42.570718,-70.965461
4860,"TH","Dokmai Botanical Garden","Chiang Mai","Chiang Mai province","Null","Botanic Garden",18.677233,98.87915
4861,"AT","Alpenblumengarten Kitzbüheler Horn","Kitzbühel","Null","KITZB","Botanic Garden",47.46026,12.39039
4862,"IT","Giardino Botanico Alpino Saussurea","Courmayuer","Null","Aosta","Botanic Garden",45.81602,6.96158
4863,"IT","Giardino Botanico di Oropa (Biella)","Biella","Null","Biell","Botanic Garden",45.56929,8.0551
4864,"NO","Kongsvoll Alpine Garden","Trondheim","Null","Null","Botanic Garden",62.30298,9.60578
4865,"AT","Alpengarten Patscherkofel","Innsbruck","Null","Null","Botanic Garden",47.26758,11.38074
4866,"US","Meadowbrook Farm","Meadowbrook","Pennsylvania","Null","Botanic Garden",40.117596,-75.095161
4867,"US","D.T. Fleming Arboretum at Pu'u Mahoe","Makawao","Hawaii","Null","Botanic Garden",20.63341,-156.38507
4907,"US","Baker Arboretum","Bowling Green","Kentucky","Null","Botanic Garden",36.992944,86.515528
4869,"KR","Sanbangsan Beewon","Geoje-si","gyeongsangnam-do","Null","Botanic Garden",34.86069,128.52662
4870,"KR","Konjiam Resort Arboretum","Gawngju-si","Gyeonggi-do","Null","Botanic Garden",37.341,127.29115
4871,"KR","Spirited (Bonsai) Garden","Jeju-si","Jeju-do","Null","Botanic Garden",33.32556,126.25509
4872,"KR","Songsan Arboretum","Seoul","Null","Null","Botanic Garden",37.69093,126.75402
4873,"KR","Yongmun World Arboretum","Null","Gyeonggi-do","Null","Botanic Garden",37.54284,127.58148
4874,"KR","Incheon Arboretum","Incheon","Null","Null","Botanic Garden",37.7022,126.32978
4875,"KR","Jade Garden Natural Arboretum","Chuncheon-si","Gangwon-do","Null","Botanic Garden",37.83251,127.54199
4876,"KR","Sanghyo Botanical Garden","Seogwipo-si","Jeju-do","Null","Botanic Garden",33.30722,126.58609
4877,"KR","Hwanghaksan Arboretum","Null","Gyeonggi-do","Null","Botanic Garden",37.27792,127.64855
4878,"KR","Bucheon Botanical Garden","Bucheon-si","Gyeonggi-do","Null","Botanic Garden",37.50512,126.81568
4879,"ST","Jardim Botanico do Bom Sucesso","Null","Null","Null","Botanic Garden",0.289286,6.612258
4880,"TH","Rajabhat University Botanical Garden","Mueang Nakhon Sawan","Nakhon Sawan Province","Null","Botanic Garden",15.688753,100.106556
4881,"US","Spring Grove Cemetery and Arboretum","Cincinnati","Ohio","Null","Botanic Garden",39.16402,-84.52351
4883,"CN","Jingdong Subtropical Botanical Garden","Jingdong","Yunnan","Null","Botanic Garden",24.446,100.833
4884,"US","Grand Tradition Estate and Gardens","Fallbrook","California","Null","Botanic Garden",33.364388,-117.24573
4885,"NG","Sarius Palmetum and Botanical Garden","Abuja","Null","Null","Botanic Garden",9.10372,7.48889
4886,"NG","IITA - Forest Project","Ibadan","Oyo State","IITA","Botanic Garden",7.412822,3.894395
4889,"US","Moore Farms Botanical Garden","Lake City","South Carolina","Null","Botanic Garden",33.861628,-79.822542
4890,"TR","Gaziantep Botanic Garden","Gaziantep","Türkiye","Null","Botanic Garden",37.06455,37.34963
4892,"NG","Nigeria Montane Forest Project","Mambilla Plateau","Taraba State","Null","Botanic Garden",7.3296,11.7227
4893,"NG","NACGRAB Field Genebank","Ibadan","Oyo State","Null","Botanic Garden",7.38261,3.84015
4894,"NG","ENPOST Forest Reserve","Ilesha","Osun State","Null","Botanic Garden",7.61,4.73
4895,"NG","Kano Botanic Garden","Tamburawa","Kano","Null","Botanic Garden",11.864873,8.536842
4896,"IT","il Giardino della Minerva","Salerno","Salerno province","Null","Botanic Garden",40.6807,14.753969
4897,"US","Coastal Georgia Botanical Gardens at the Historic Bamboo Farm","Savannah","Georgia","Null","Botanic Garden",31.996978,-81.270008
4898,"BJ","Sanctuaire des Singes de Drabo Gbo","Null","Null","Null","Botanic Garden",6.3015,2.1891
4899,"ES","Fuerteventura Botanical Garden of Cacti and Tropical Plants","La Lajita (Pájara) Fuerteventura","Islas Canarias","Null","Botanic Garden",28.187556,-14.157556
4900,"US","Smithsonian Gardens - Tree Collection","Washington","District of Columbia","Null","Botanic Garden",38.886557,-77.021245
4901,"US","North American Orchid Conservation Center$$ The (NAOCC)","Edgewater","Maryland","Null","Network",38.887024,-76.540217
4902,"US","Prairie View A&M Medicinal Plant Garden","Prairie View","Texas","Null","Botanic Garden",30.087885,-95.988956
4903,"US","Randolph College Organic Garden and Orchard","Lynchburg","Virginia","Null","Botanic Garden",37.439439,-79.170372
4904,"US","University of Georgia Tifton Campus Conifer Evaluation and Breeding Project$$ The","Tifton","Georgia","Null","Botanic Garden",31.475556,-83.521111
4905,"CN","Baili Azalea Nature Reserve of Guizhou Province","Bijie","Guizhou","Null","Botanic Garden",27.17924,105.9374
4908,"US","Botresearch USA Seed Bank and Research Collection","Spring","Texas","Null","Gene/Seed Bank",30.046392,-95.366511
4909,"NG","Agodi Gardens","Ibadan","Oyo State","Null","Botanic Garden",7.4021,3.91391
4910,"NG","University of Lagos","Lagos","Null","Null","Botanic Garden",6.51924,3.39176
4911,"NG","CPES Biological Garden of Federal University of Technology$$ Minna","Minna","Null","Null","Botanic Garden",9.62812,6.54501
4912,"NG","University of Port Harcourt Gardens","Choba","Rivers State","Null","Botanic Garden",4.89272,6.91545
4913,"US","Biltmore Estate","Asheville","North Carolina","Null","Botanic Garden",35.540049,-82.552131
4914,"US","Imahara's Botanical Garden","St. Francisville","Louisiana","Null","Botanic Garden",30.778292,-91.397392
4915,"MX","Jardin Botanico Todos Santos","Ensenada","Baja California","Null","Botanic Garden",31.874806,-116.66066
4916,"AQ","Test Garden Profile - Temporary","Null","Null","Null","Other","Null","Null"
4917,"ZA","Beechwood Botanical Gardens","Johannesburg","Gauteng","Null","Botanic Garden",-26.1322,28.040929
4918,"CN","Chongqing Medicinal Plants Botanic Garden","Chongqing","Null","Null","Botanic Garden",29.15789,107.09927
4919,"US","The Merwin Conservancy","Haiku","Hawaii","Null","Botanic Garden",20.900513,-156.25825
4920,"BZ","Twin Town","Cayo","Null","Null","Botanic Garden",17.15504,-89.0698
4921,"NG","Abubakar Tafawa Balewa University Garden","Null","Bauchi","Null","Botanic Garden",10.32736,9.84636
4922,"NG","University of Nigeria Botanic Garden","Ihe Nsukka","Nsukka","Null","Botanic Garden",6.86763,7.40854
4923,"NG","Nigeria Natural Medicine Development Agency (NNMDA)","Lagos","Lagos","Null","Botanic Garden",6.43569,3.41347
4924,"NG","National Institute for Pharmaceutical Research and Development (NIPRD)","Abuja","Abuja","Null","Botanic Garden",9.06667,7.48333
4925,"US","Hana Maui Botanical Gardens","Hana$$ Maui","Hawaii","Null","Botanic Garden",20.795145,-156.03235
4927,"NG","Rubber Research Institute of Nigeria","Benin City","Edo State","Null","Botanic Garden",6.33908,5.62648
4928,"NG","Usman DanFodio University Gardens","Sokoto","Sokoto State","Null","Botanic Garden",13.12743,5.20461
4929,"NG","Federal University of Agriculture Gardens","Abeokuta","Ogun State","Null","Botanic Garden",7.23059,3.43966
4930,"NG","University of Calabar Botanic Garden","Calabar","Cross River State","Null","Botanic Garden",4.95241,8.34084
4931,"NG","Makurdi Botanic Garden","Makurdi","Benue","Null","Botanic Garden",7.73056,8.53611
4932,"FR","Conservatoire Genetique des Arbres Forestiers USC ONF-INRA","Orleans","Null","Null","Botanic Garden",47.82948,1.91578
4933,"CA","Government House Edwardian Gardens","Regina","Saskatchewan","Null","Botanic Garden",50.4549,-104.64644
4934,"CA","Central Memorial Park","Calgary","Alberta","Null","Botanic Garden",51.04103,-114.06851
4935,"US","Children's Fairyland","Oakland","California","Null","Other",37.809157,-122.259833
4936,"CA","Reader Rock Garden","Calgary","Alberta","Null","Botanic Garden",51.03049,-114.05868
4937,"CA","Parkwood National Historic Site","Oshawa","Ontario","Null","Botanic Garden",43.90489,-78.8669
4938,"CA","Mackenzie King Estate$$ The","Chelsea","Quebec","Null","Botanic Garden",45.50628,-75.81208
4939,"CA","Jardin Daniel A. Séguin","Saint-Hyacinthe","Quebec","Null","Botanic Garden",45.61938,-72.96359
4940,"CA","Domaine Joly-De Lotbinière","Sainte-Croix","Quebec","Null","Botanic Garden",46.669539,-71.85051
4942,"CA","La Seigneurie de l’île d’Orléans","St-François","Quebec","Null","Botanic Garden",47.00313,-70.8946
4943,"US","Vizcaya Museum and Gardens","Miami","Florida","Null","Botanic Garden",25.744607,-80.210456
4944,"AU","University of Melbourne Grounds and Gardens","Melbourne","Victoria","Null","Botanic Garden",-37.796539,144.959015
4945,"AU","Carlton Gardens","Melbourne","Victoria","Null","Botanic Garden",-37.80648,144.97123
4946,"DE","Wissenschaftsgarten der Goethe Universität","Frankfurt/Main","Null","FRG","Botanic Garden",50.1,8.37
4947,"CA","Summerland Ornamental Gardens","Summerland","British Columbia","Null","Botanic Garden",49.56639,-119.63603
4948,"CA","Whistling Gardens$$‎ Ltd.","Wilsonville","Ontario","Null","Botanic Garden",42.99887,-80.29718
4949,"UA","Dokuchaevsk botaniсal gardens","Dokuchaevsk","Donestky region","Null","Botanic Garden",47.768,37.68367
4950,"UA","Botanic garden of Lviv National Medical University","Lviv","Null","Null","Botanic Garden",49.83366,24.05277
4951,"UA","Botanic Garden of Poltava National Pedagogical University","Poltava","Poltavs'ka oblast","Null","Botanic Garden",49.591352,34.555067
